QTR,Course,Section,Enroll Code,TITLE,UNITS,Enrolled,INSTR_1,INSTR_2,INSTR_3,Finals Type,Grading Opt,Sec Status,MAX,Seats,PRE REQ,MAJ Limit,Min Limit,Days_1,Begin_1,End_1,Room_1,Cap_1,Days_2,Begin_2,End_2,Room_2,Cap_2,Days_3,Begin_3,End_3,Room_3,Cap_3,Closed,Delay Sect,Level,Type,Extract
S13,WRIT    109HU,0300,45146,WRIT FOR HUMANITIES, 4.0      ,00000,PATTERSON K A                 ,                              ,                              ,S,L, ,00025,0025 ,C, , ,M W    ,1100,1215,SSMS 1005 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109HU,0400,53678,WRIT FOR HUMANITIES, 4.0      ,00000,VALLIS D L                    ,                              ,                              ,S,L, ,00025,0025 ,C, , ,M W    ,1400,1515,387  103  ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109HU,0500,56523,WRIT FOR HUMANITIES, 4.0      ,00000,COKLIN L                      ,                              ,                              ,S,L, ,00025,0025 ,C, , ,M W    ,1100,1215,SSMS 1303 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109SS,0100,45153,WRIT SOC SCIENCE   , 4.0      ,00000,BROWNING R                    ,                              ,                              ,S,L, ,00025,0025 ,C, , , T R   ,1230,1345,HSSB 1231 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109SS,0200,45161,WRIT SOC SCIENCE   , 4.0      ,00000,PECCHENINO D                  ,                              ,                              ,S,L, ,00025,0025 ,C, , ,M W    ,1530,1645,GIRV 2129 ,0040,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109SS,0300,45179,WRIT SOC SCIENCE   , 4.0      ,00000,ROSS C S                      ,                              ,                              ,S,L, ,00025,0025 ,C, , , T R   ,1100,1215,SSMS 1005 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109SS,0400,45187,WRIT SOC SCIENCE   , 4.0      ,00000,JOHNSON J K                   ,                              ,                              ,S,L, ,00025,0025 ,C, , , T R   ,1530,1645,GIRV 2120 ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109SS,0500,53694,WRIT SOC SCIENCE   , 4.0      ,00000,JOHNSON J K                   ,                              ,                              ,S,L, ,00025,0025 ,C, , , T R   ,1400,1515,HSSB 2251 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109SS,0600,53702,WRIT SOC SCIENCE   , 4.0      ,00000,BROWNING R                    ,                              ,                              ,S,L, ,00025,0025 ,C, , , T R   ,1400,1515,HSSB 1231 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109ST,0100,45195,WRIT SCIENCE/TECH  , 4.0      ,00000,WUEBBEN D L                   ,                              ,                              ,S,L, ,00025,0025 ,C, , ,M W    ,1530,1645,NH   1111 ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109ST,0200,53710,WRIT SCIENCE/TECH  , 4.0      ,00000,WUEBBEN D L                   ,                              ,                              ,S,L, ,00025,0025 ,C, , ,M W    ,1700,1815,GIRV 2112 ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,WRIT    109V ,0100,45203,WRIT FOR VIS ARTS  , 4.0      ,00000,HARRIS-MOORE                  ,                              ,                              ,S,L, ,00025,0025 ,C, , , T R   ,1530,1645,GIRV 2115 ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
